"","age","educ","black","married","nodegree","re74","re75","re78","hisp","sample","treat","educ_cat4"
"1260",26,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"1261",26,16,0,1,0,18724.71,21938.61,25564.67,0,2,0,4
"1262",25,16,0,1,0,14435.88,12134.81,12197.16,0,2,0,4
"1263",28,12,0,1,0,25862.32,24821.03,25564.67,0,2,0,2
"1264",28,12,0,1,0,19641.65,21279.77,25564.67,0,2,0,2
"1265",28,12,0,1,0,23781.58,21324.53,0,0,2,0,2
"1266",28,12,0,1,0,24191.07,22327.11,24018.97,0,2,0,2
"1267",28,12,0,1,0,12110.23,13393.4,13781.28,0,2,0,2
"1268",28,12,0,1,0,19381.07,24894.44,25564.67,0,2,0,2
"1269",28,12,0,1,0,19155.75,17640.05,25504.08,0,2,0,2
"1270",28,12,0,1,0,3332.713,0,0,0,2,0,2
"1271",28,12,0,1,0,21130.69,19935.24,25564.67,0,2,0,2
"1272",28,12,0,1,0,19032.32,18818.08,21063.51,0,2,0,2
"1273",28,12,0,1,0,0,0,0,0,2,0,2
"1274",28,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1275",28,12,0,1,0,25862.32,23007.44,25564.67,0,2,0,2
"1276",23,13,0,1,0,11351.99,9717.871,15829.41,0,2,0,3
"1277",17,10,0,0,1,0,1068.823,3036.728,0,2,0,1
"1278",38,11,0,1,1,10799.48,6792.484,5172.043,0,2,0,1
"1279",27,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1280",27,14,0,1,0,21722.39,23410.26,17177.09,0,2,0,3
"1281",26,15,0,1,0,25862.32,23551.69,0,0,2,0,3
"1282",17,9,0,0,1,0,1015.113,2924.421,0,2,0,1
"1283",24,14,0,1,0,21512.75,16696.55,10249.51,0,2,0,3
"1284",23,12,0,1,0,14010.72,23130.97,25564.67,0,2,0,2
"1285",23,12,0,1,0,18681.61,18644.42,24013.06,0,2,0,2
"1286",38,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1287",38,12,0,1,0,25204.01,24940.98,25378.48,0,2,0,2
"1288",38,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1289",38,12,0,1,0,19322.29,25243.55,25564.67,0,2,0,2
"1290",17,9,0,0,1,815.055,0,9327.41,0,2,0,1
"1291",42,8,1,1,1,20676.14,17219.32,23484.03,0,2,0,1
"1292",27,13,0,1,0,17051.5,7234.693,11906.04,0,2,0,3
"1293",27,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1294",27,13,0,1,0,462.387,12850.94,25564.67,0,2,0,3
"1295",26,14,0,1,0,16399.06,14732.56,2355.496,0,2,0,3
"1296",26,14,0,1,0,5732.814,2311.306,0,0,2,0,3
"1297",25,14,0,1,0,25862.32,22894.64,25564.67,0,2,0,3
"1298",29,12,0,1,0,25586.06,25243.55,25564.67,1,2,0,2
"1299",27,12,0,1,0,12270.89,7709.129,7806.83,0,2,0,2
"1300",24,11,0,1,1,9210.514,6137.226,6490.175,0,2,0,1
"1301",38,9,0,1,1,8652.122,9187.936,7431.487,0,2,0,1
"1302",38,9,0,1,1,25427.37,23764.74,25564.67,0,2,0,1
"1303",27,12,0,1,0,25862.32,18488.66,25564.67,0,2,0,2
"1304",27,12,0,1,0,20192.2,19867.21,25363.7,0,2,0,2
"1305",27,12,0,1,0,15160.81,10068.77,1584.123,0,2,0,2
"1306",27,12,0,1,0,19073.46,25243.55,25564.67,0,2,0,2
"1307",27,12,0,1,0,24435.97,7499.661,2645.131,0,2,0,2
"1308",27,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1309",27,12,0,1,0,7014.175,6860.516,18409.52,0,2,0,2
"1310",27,12,0,1,0,6945.601,23123.81,18808.5,0,2,0,2
"1311",27,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1312",47,10,0,1,1,0,0,0,0,2,0,1
"1313",26,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1314",26,13,0,1,0,19778.8,23734.31,25564.67,0,2,0,3
"1315",25,13,0,1,0,25862.32,12038.13,24994.27,0,2,0,3
"1316",24,12,0,1,0,14747.4,17987.37,25564.67,0,2,0,2
"1317",24,12,0,1,0,21663.61,24140.71,25564.67,0,2,0,2
"1318",24,12,0,1,0,25862.32,18153.87,25564.67,0,2,0,2
"1319",24,12,0,1,0,16285.43,21542.95,17559.82,0,2,0,2
"1320",24,12,0,1,0,16348.12,16974.05,3791.846,0,2,0,2
"1321",24,12,0,1,0,16457.84,12965.52,16222.48,0,2,0,2
"1322",43,12,0,1,0,13321.05,0,16860.86,0,2,0,2
"1323",38,8,0,1,1,5362.513,18665.9,8898.869,0,2,0,1
"1324",43,10,0,1,1,16457.84,8466.436,12412.9,0,2,0,1
"1325",26,12,0,1,0,21071.91,17921.13,20921.65,0,2,0,2
"1326",26,12,0,1,0,12627.47,25243.55,25564.67,0,2,0,2
"1327",26,12,0,1,0,21085.63,21141.92,729.9969,0,2,0,2
"1328",26,12,0,1,0,1422.428,556.7903,0,0,2,0,2
"1329",26,12,0,1,0,12190.56,13019.23,25564.67,0,2,0,2
"1330",26,12,0,1,0,25560.59,25243.55,25564.67,0,2,0,2
"1331",26,12,0,1,0,25862.32,17197.84,23980.55,0,2,0,2
"1332",26,12,0,1,0,25862.32,24504.14,24329.29,0,2,0,2
"1333",26,12,0,1,0,0,0,0,0,2,0,2
"1334",25,12,0,1,0,19888.52,17756.42,14422.61,0,2,0,2
"1335",25,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1336",25,12,0,1,0,12905.69,12276.24,15183.64,0,2,0,2
"1337",25,12,0,1,0,18207.47,18483.29,11863.19,0,2,0,2
"1338",25,12,0,1,0,20223.55,19353.39,19299.11,0,2,0,2
"1339",25,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1340",25,12,0,1,0,3136.786,2146.597,17839.12,0,2,0,2
"1341",43,9,0,1,1,25862.32,25243.55,0,0,2,0,1
"1342",47,8,0,1,1,10715.23,9535.258,7892.538,0,2,0,1
"1343",47,8,0,1,1,14183.13,14571.44,14740.32,0,2,0,1
"1344",28,12,0,1,0,13483.67,13176.77,14116.72,1,2,0,2
"1345",17,10,0,0,1,2358.957,3650.468,4833.644,1,2,0,1
"1346",47,6,0,1,1,3136.786,2866.306,2365.84,0,2,0,1
"1347",47,5,0,1,1,20113.83,20030.13,17871.62,0,2,0,1
"1348",18,11,0,0,1,2692.032,1152.968,2049.607,0,2,0,1
"1349",18,11,0,0,1,0,309.7258,16760.38,0,2,0,1
"1350",18,11,0,0,1,5662.281,5818.548,14319.17,0,2,0,1
"1351",18,12,0,0,0,0,0,0,0,2,0,2
"1352",17,7,0,0,1,0,2082.145,6460.621,1,2,0,1
"1353",18,12,0,0,0,150.8635,0,3828.79,0,2,0,2
"1354",18,12,0,0,0,3175.971,3025.645,4062.27,0,2,0,2
"1355",18,12,0,0,0,0,0,8795.429,0,2,0,2
"1356",18,12,0,0,0,3581.54,1636.355,6268.516,0,2,0,2
"1357",18,12,0,0,0,3389.531,6334.161,5238.541,0,2,0,2
"1358",18,12,0,0,0,0,0,1355.075,0,2,0,2
"1359",18,12,0,0,0,4429.902,3052.5,15730.4,0,2,0,2
"1360",43,12,0,1,0,2020.004,1713.339,1557.524,1,2,0,2
"1361",55,13,1,1,0,11152.15,13515.15,13946.78,0,2,0,3
"1362",47,8,0,1,1,0,0,0,1,2,0,1
"1363",50,11,0,1,1,25862.32,24359.13,25564.67,0,2,0,1
"1364",50,11,0,1,1,8530.647,6491.709,8703.81,0,2,0,1
"1365",54,14,0,0,0,11322.6,6228.532,1324.043,0,2,0,3
"1366",50,10,0,1,1,12982.1,13932.29,16755.94,0,2,0,1
"1367",53,9,0,1,1,22525.69,22928.66,24397.27,0,2,0,1
"1368",48,12,0,0,0,25862.32,25243.55,25564.67,0,2,0,2
"1369",50,9,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1370",50,9,0,1,1,12768.54,13450.69,7007.379,0,2,0,1
"1371",37,13,0,1,0,3902.859,882.629,2365.84,0,2,0,3
"1372",37,11,0,1,1,16052.27,15581.18,25564.67,0,2,0,1
"1373",50,8,0,1,1,21542.14,19638.05,17302.7,0,2,0,1
"1374",50,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1375",37,12,0,1,0,12296.36,10534.26,10045.58,0,2,0,2
"1376",37,12,0,1,0,24555.49,23290.31,0,0,2,0,2
"1377",37,12,0,1,0,17435.52,17077.89,17338.17,0,2,0,2
"1378",37,12,0,1,0,23926.57,24579.34,25564.67,0,2,0,2
"1379",37,10,0,1,1,15721.16,15036.92,16504.73,0,2,0,1
"1380",19,13,0,0,0,1396.957,6702.968,357.6098,0,2,0,3
"1381",19,13,0,0,0,2882.082,5648.468,0,0,2,0,3
"1382",19,11,0,0,1,6248.102,6090.677,14933.9,0,2,0,1
"1383",37,9,0,1,1,25862.32,23643,25564.67,0,2,0,1
"1384",19,12,0,0,0,5815.104,8464.646,0,0,2,0,2
"1385",50,6,0,1,1,15053.05,15156.87,14789.09,0,2,0,1
"1386",19,12,0,0,0,0,483.3871,5334.593,0,2,0,2
"1387",19,12,0,0,0,9175.246,13617.19,23467.78,0,2,0,2
"1388",19,12,0,0,0,6694.814,10994.37,0,0,2,0,2
"1389",19,12,0,0,0,1297.035,4490.129,10988.38,0,2,0,2
"1390",19,12,0,0,0,867.9552,4386.291,8777.696,0,2,0,2
"1391",19,12,0,0,0,5956.171,10204.84,0,0,2,0,2
"1392",54,8,0,0,1,20237.27,12829.45,11827.72,0,2,0,1
"1393",37,8,0,1,1,4782.57,4919.807,5950.805,0,2,0,1
"1394",44,12,0,0,0,9982.465,825.3387,10160.85,0,2,0,2
"1395",42,16,0,1,0,15209.79,15318,13556.66,0,2,0,4
"1396",50,3,0,1,1,3136.786,2203.887,13976.34,0,2,0,1
"1397",42,14,0,1,0,25862.32,25243.55,0,0,2,0,3
"1398",20,14,0,0,0,3740.24,3405.194,1455.561,0,2,0,3
"1399",39,12,0,0,0,8338.64,8792.274,9507.692,0,2,0,2
"1400",42,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1401",20,13,0,0,0,6861.353,5093.468,0,0,2,0,3
"1402",20,11,0,0,1,8607.059,15982.21,23155.97,0,2,0,1
"1403",20,12,0,0,0,2901.674,755.5161,6302.504,0,2,0,2
"1404",42,12,0,1,0,8914.664,0,3146.08,0,2,0,2
"1405",20,12,0,0,0,5783.755,11839.4,16266.81,0,2,0,2
"1406",20,12,0,0,0,9198.758,11157.29,12463.15,0,2,0,2
"1407",20,12,0,0,0,15893.57,15335.9,13117.78,0,2,0,2
"1408",20,12,0,0,0,0,717.9194,252.6912,0,2,0,2
"1409",36,16,0,1,0,24686.76,24135.34,25564.67,0,2,0,4
"1410",46,14,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1411",42,9,0,1,1,17839.12,17437.74,14224.6,0,2,0,1
"1412",45,13,1,1,0,22986.12,16342.06,18295.73,0,2,0,3
"1413",42,8,0,1,1,3177.931,5610.871,7180.273,0,2,0,1
"1414",21,15,0,0,0,2241.401,3292.403,2597.843,0,2,0,3
"1415",42,7,0,1,1,10971.89,5806.016,9241.702,0,2,0,1
"1416",21,14,0,0,0,5227.324,9911.226,14783.18,0,2,0,3
"1417",21,14,0,0,0,1761.381,1985.468,15448.15,0,2,0,3
"1418",30,12,0,0,0,17890.06,14836.4,15754.04,0,2,0,2
"1419",46,10,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1420",36,11,0,1,1,0,19321.16,25564.67,0,2,0,1
"1421",36,12,0,1,0,25535.12,8695.597,21905.82,0,2,0,2
"1422",36,12,0,1,0,25862.32,18323.95,25564.67,0,2,0,2
"1423",36,12,0,1,0,25033.55,24092.37,25564.67,0,2,0,2
"1424",36,12,0,1,0,0,13534.84,21490.58,0,2,0,2
"1425",46,9,0,1,1,22449.28,21408.68,19958.18,0,2,0,1
"1426",36,10,0,1,1,6622.322,13543.79,25564.67,0,2,0,1
"1427",42,12,0,1,0,25862.32,25243.55,21339.85,1,2,0,2
"1428",21,12,0,0,0,7020.053,2522.564,2915.554,0,2,0,2
"1429",21,12,0,0,0,13332.81,7295.564,18328.24,0,2,0,2
"1430",20,12,0,0,0,5139.157,12503.61,11467.16,1,2,0,2
"1431",46,8,0,1,1,17241.55,0,0,0,2,0,1
"1432",36,9,0,1,1,17613.81,25243.55,8575.247,0,2,0,1
"1433",46,7,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1434",22,14,0,0,0,8769.678,15808.55,22139.3,0,2,0,3
"1435",36,7,0,1,1,16994.68,18270.24,17599.72,0,2,0,1
"1436",22,13,0,0,0,0,5079.145,13810.83,0,2,0,3
"1437",36,13,0,1,0,25862.32,25243.55,19250.34,1,2,0,3
"1438",22,12,0,0,0,6146.22,11560.11,6903.938,0,2,0,2
"1439",23,15,0,0,0,0,0,7805.352,0,2,0,3
"1440",36,12,0,1,0,18540.54,19623.73,25564.67,1,2,0,2
"1441",24,16,0,0,0,0,0,630.9893,0,2,0,4
"1442",38,14,0,0,0,0,0,0,0,2,0,3
"1443",26,16,0,0,0,22559,25243.55,17141.63,0,2,0,4
"1444",24,15,0,0,0,1058.004,0,9436.762,0,2,0,3
"1445",35,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"1446",24,14,0,0,0,16579.32,19185.1,21434.42,0,2,0,3
"1447",23,12,0,0,0,0,0,8304.823,0,2,0,2
"1448",47,13,0,0,0,25862.32,25243.55,25564.67,0,2,0,3
"1449",35,14,0,1,0,15921,18366.92,0,0,2,0,3
"1450",35,14,0,1,0,3732.403,3179.613,0,0,2,0,3
"1451",27,12,0,0,0,17059.34,17226.48,17985.41,0,2,0,2
"1452",47,12,0,0,0,23883.46,22772.9,20363.07,0,2,0,2
"1453",26,11,0,0,1,0,2834.081,9680.587,0,2,0,1
"1454",24,12,0,0,0,11438.2,14306.47,17964.72,0,2,0,2
"1455",43,12,0,0,0,3164.216,21.48387,2825.413,0,2,0,2
"1456",35,11,0,1,1,25219.68,25243.55,25564.67,0,2,0,1
"1457",49,11,0,1,1,25862.32,25019.76,25564.67,0,2,0,1
"1458",26,12,0,0,0,9639.593,12002.32,11246.98,0,2,0,2
"1459",40,6,1,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1460",35,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1461",35,12,0,1,0,24912.08,25243.55,22941.71,0,2,0,2
"1462",49,10,0,1,1,21477.48,19254.92,21277.79,0,2,0,1
"1463",49,10,0,1,1,18783.49,17523.68,17212.56,0,2,0,1
"1464",41,11,0,1,1,15299.91,15676.06,25564.67,0,2,0,1
"1465",35,9,0,1,1,24882.69,22488.24,25564.67,0,2,0,1
"1466",49,9,0,1,1,17147.5,12747.1,12683.33,0,2,0,1
"1467",46,2,0,1,1,8473.829,8629.354,8857.493,1,2,0,1
"1468",41,12,0,1,0,24733.78,21596.66,23807.65,0,2,0,2
"1469",49,8,0,1,1,23869.75,23310,25564.67,0,2,0,1
"1470",35,8,0,1,1,25862.32,25243.55,21849.67,0,2,0,1
"1471",49,8,0,1,1,15372.41,25243.55,25239.57,0,2,0,1
"1472",48,12,1,1,0,24196.95,22110.48,21899.91,0,2,0,2
"1473",35,7,0,1,1,10715.23,6087.097,15177.73,0,2,0,1
"1474",41,9,0,1,1,15109.87,17085.05,25564.67,0,2,0,1
"1475",34,18,0,1,0,22533.53,25243.55,25564.67,0,2,0,4
"1476",41,8,0,1,1,25862.32,25243.55,17082.52,0,2,0,1
"1477",41,7,0,1,1,19573.08,565.7419,0,0,2,0,1
"1478",41,7,0,1,1,22729.46,22346.81,25564.67,0,2,0,1
"1479",34,16,0,1,0,16869.29,15826.45,25564.67,0,2,0,4
"1480",53,12,0,0,0,17104.4,5775.581,19965.56,0,2,0,2
"1481",41,5,0,1,1,5807.267,13425.63,15167.39,0,2,0,1
"1482",49,8,0,1,1,0,0,0,1,2,0,1
"1483",44,12,1,1,0,1105.026,2912.855,812.7496,0,2,0,2
"1484",49,2,0,1,1,20282.33,18966.68,23411.62,0,2,0,1
"1485",45,11,0,1,1,12098.47,12102.58,0,0,2,0,1
"1486",34,11,0,1,1,24437.94,22554.48,23371.72,0,2,0,1
"1487",34,11,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1488",34,12,0,1,0,4124.257,6210.629,6499.042,0,2,0,2
"1489",34,12,0,1,0,23213.39,25078.84,24608.58,0,2,0,2
"1490",34,12,0,1,0,10152.92,13119.48,15674.25,0,2,0,2
"1491",34,12,0,1,0,0,0,0,0,2,0,2
"1492",45,10,0,1,1,0,8006.323,0,0,2,0,1
"1493",34,10,0,1,1,21875.21,13982.42,23139.72,0,2,0,1
"1494",37,12,0,0,0,21789.01,5949.242,16222.48,0,2,0,2
"1495",45,16,0,1,0,19541.73,23095.16,21580.72,1,2,0,4
"1496",34,9,0,1,1,24416.38,24061.94,25564.67,0,2,0,1
"1497",45,8,0,1,1,23714.96,19426.79,22257.52,0,2,0,1
"1498",34,8,0,1,1,11973.08,12478.55,0,0,2,0,1
"1499",41,5,0,1,1,7690.122,12213.58,19702.53,1,2,0,1
"1500",33,18,0,1,0,1340.139,785.9516,1684.608,0,2,0,4
"1501",33,17,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"1502",49,1,0,1,1,15593.8,13769.37,11168.66,1,2,0,1
"1503",33,16,0,1,0,25862.32,20586.92,25564.67,0,2,0,4
"1504",33,16,0,1,0,24686.76,25241.76,25564.67,0,2,0,4
"1505",16,9,1,0,1,0,277.5,3983.951,0,2,0,1
"1506",30,10,1,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1507",46,16,0,0,0,25862.32,25243.55,25564.67,0,2,0,4
"1508",40,11,0,1,1,16604.79,14592.92,16089.49,0,2,0,1
"1509",33,13,0,1,0,22116.2,22097.95,25564.67,0,2,0,3
"1510",33,11,0,1,1,20043.3,18757.21,19189.76,0,2,0,1
"1511",40,12,0,1,0,12169.01,4805.226,23320,0,2,0,2
"1512",33,12,0,1,0,17317.96,25243.55,25564.67,0,2,0,2
"1513",40,10,0,1,1,346.7902,490.5484,2365.84,0,2,0,1
"1514",33,12,0,1,0,25862.32,25243.55,11672.56,0,2,0,2
"1515",33,12,0,1,0,14263.46,13910.81,6194.63,0,2,0,2
"1516",33,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1517",33,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1518",33,10,0,1,1,17858.72,11674.69,22118.61,0,2,0,1
"1519",33,9,0,1,1,21050.36,20624.52,18038.61,0,2,0,1
"1520",32,18,0,1,0,17112.24,15855.1,25564.67,0,2,0,4
"1521",32,18,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"1522",40,8,0,1,1,15427.27,16030.55,21328.03,0,2,0,1
"1523",33,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1524",46,12,0,0,0,23487.69,21313.79,22532.38,0,2,0,2
"1525",32,17,0,1,0,1108.945,1981.887,15662.42,0,2,0,4
"1526",22,12,1,1,0,10517.34,11817.92,12856.22,0,2,0,2
"1527",32,16,0,1,0,815.055,19758,23359.9,0,2,0,4
"1528",32,16,0,1,0,22760.8,21063.14,23043.67,0,2,0,4
"1529",32,15,0,1,0,25862.32,23150.66,23940.65,0,2,0,3
"1530",17,10,1,0,1,0,0,0,0,2,0,1
"1531",48,11,0,1,1,6246.143,10580.81,11648.92,0,2,0,1
"1532",48,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1533",48,10,0,1,1,18609.12,20130.39,19955.22,0,2,0,1
"1534",32,13,0,1,0,18070.32,22004.86,3270.209,0,2,0,3
"1535",54,11,0,1,1,25862.32,10020.44,0,0,2,0,1
"1536",32,12,0,1,0,20599.73,17469.97,23869.72,0,2,0,2
"1537",32,12,0,1,0,19179.26,20014.02,19683.32,0,2,0,2
"1538",32,12,0,1,0,16986.84,7981.258,7707.822,0,2,0,2
"1539",32,12,0,1,0,24102.9,24087,25564.67,0,2,0,2
"1540",32,12,0,1,0,24175.39,24104.9,25564.67,0,2,0,2
"1541",32,12,0,1,0,7300.228,19306.84,9454.494,0,2,0,2
"1542",32,10,0,1,1,12686.25,15883.74,25564.67,0,2,0,1
"1543",31,18,0,1,0,18838.35,19183.31,22248.65,0,2,0,4
"1544",31,18,0,1,0,25862.32,20599.45,25564.67,0,2,0,4
"1545",48,8,0,1,1,14629.84,19913.76,22298.89,0,2,0,1
"1546",48,8,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1547",31,17,0,1,0,0,0,0,0,2,0,4
"1548",48,7,0,1,1,13420.98,12005.9,13602.47,0,2,0,1
"1549",47,8,1,1,1,21093.47,22071.1,21834.89,0,2,0,1
"1550",33,0,0,1,1,25862.32,25243.55,25564.67,0,2,0,1
"1551",19,12,0,1,0,897.3442,8187.145,18214.46,0,2,0,2
"1552",19,12,0,1,0,6044.338,7257.968,17972.11,0,2,0,2
"1553",31,16,0,1,0,10819.07,5770.209,3924.842,0,2,0,4
"1554",31,16,0,1,0,21416.75,22423.79,25564.67,0,2,0,4
"1555",38,6,1,1,1,15119.66,14387.03,16218.05,0,2,0,1
"1556",51,11,0,1,1,15282.28,13964.52,13447.31,0,2,0,1
"1557",31,15,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1558",44,10,0,1,1,19753.33,19117.06,13801.97,0,2,0,1
"1559",54,6,0,1,1,21602.88,21163.4,0,0,2,0,1
"1560",31,14,0,1,0,0,0,0,0,2,0,3
"1561",32,12,0,1,0,25135.43,24677.81,19117.35,1,2,0,2
"1562",44,8,0,1,1,18015.46,25243.55,6575.883,0,2,0,1
"1563",30,18,0,1,0,23127.19,23580.34,25564.67,0,2,0,4
"1564",39,18,0,1,0,846.4033,1962.194,635.4224,1,2,0,4
"1565",31,12,0,1,0,21918.32,21136.55,21276.31,0,2,0,2
"1566",31,12,0,1,0,11984.83,11384.66,11577.99,0,2,0,2
"1567",31,12,0,1,0,0,0,0,0,2,0,2
"1568",31,12,0,1,0,10358.64,11694.39,15505.79,0,2,0,2
"1569",35,12,0,0,0,25862.32,25034.08,25564.67,0,2,0,2
"1570",31,10,0,1,1,15834.79,20667.48,11031.23,0,2,0,1
"1571",44,7,0,1,1,18291.71,16979.42,21713.71,0,2,0,1
"1572",39,12,0,1,0,18705.12,20726.56,25564.67,0,2,0,2
"1573",39,10,0,1,1,22067.22,19906.6,25564.67,0,2,0,1
"1574",31,9,0,1,1,21015.1,16598.08,23560.87,0,2,0,1
"1575",48,6,0,1,1,7815.515,7290.193,11765.66,1,2,0,1
"1576",30,16,0,1,0,17310.12,14703.92,11750.88,0,2,0,4
"1577",30,16,0,1,0,3987.108,4611.871,5844.409,0,2,0,4
"1578",31,8,0,1,1,16663.56,13414.89,13352.74,0,2,0,1
"1579",52,11,0,0,1,12392.36,10543.21,10484.47,0,2,0,1
"1580",20,12,0,1,0,11116.88,12807.97,23992.37,0,2,0,2
"1581",20,12,0,1,0,4410.31,0,25564.67,0,2,0,2
"1582",20,12,0,1,0,23309.4,22456.02,25564.67,0,2,0,2
"1583",55,10,0,1,1,25787.87,25243.55,23108.69,0,2,0,1
"1584",49,8,0,0,1,23397.56,16476.34,17482.98,0,2,0,1
"1585",39,8,0,1,1,11146.27,0,0,0,2,0,1
"1586",30,14,0,1,0,18375.96,16279.4,13651.24,0,2,0,3
"1587",39,7,0,1,1,25862.32,19501.98,25564.67,0,2,0,1
"1588",16,10,0,0,1,640.6802,947.0806,9485.527,0,2,0,1
"1589",29,18,0,1,0,15969.98,15199.84,9513.604,0,2,0,4
"1590",29,18,0,1,0,17825.41,18968.47,25564.67,0,2,0,4
"1591",16,10,0,0,1,0,984.6774,0,0,2,0,1
"1592",16,10,0,0,1,1210.827,3226.161,17565.74,0,2,0,1
"1593",16,10,0,0,1,0,0,3041.161,0,2,0,1
"1594",16,10,0,0,1,0,2083.936,6024.691,0,2,0,1
"1595",16,10,0,0,1,0,0,25193.76,0,2,0,1
"1596",30,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1597",30,11,0,1,1,13875.53,11830.45,23823.91,0,2,0,1
"1598",16,9,0,0,1,0,0,0,0,2,0,1
"1599",29,17,0,1,0,19522.13,20678.23,13367.51,0,2,0,4
"1600",29,17,0,1,0,19557.4,21317.37,25564.67,0,2,0,4
"1601",16,9,0,0,1,80.32994,0,2455.981,0,2,0,1
"1602",16,9,0,0,1,0,2843.032,2881.567,0,2,0,1
"1603",16,9,0,0,1,0,495.9193,2497.358,0,2,0,1
"1604",30,12,0,1,0,25862.32,13432.79,25564.67,0,2,0,2
"1605",30,12,0,1,0,15973.9,15604.45,25564.67,0,2,0,2
"1606",30,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1607",30,12,0,1,0,8932.297,11628.15,17052.96,0,2,0,2
"1608",30,12,0,1,0,766.0733,10890.53,20470.95,0,2,0,2
"1609",30,12,0,1,0,19241.96,20126.81,24122.41,0,2,0,2
"1610",30,12,0,1,0,25862.32,25243.55,25564.67,0,2,0,2
"1611",30,12,0,1,0,18965.7,19605.82,12702.54,0,2,0,2
"1612",39,12,0,1,0,19089.14,25243.55,25564.67,1,2,0,2
"1613",45,16,0,0,0,25862.32,17792.23,24416.48,0,2,0,4
"1614",29,16,0,1,0,19114.61,18178.94,3917.453,0,2,0,4
"1615",29,16,0,1,0,25862.32,25243.55,25564.67,0,2,0,4
"1616",29,16,0,1,0,23640.51,25243.55,25564.67,0,2,0,4
"1617",29,16,0,1,0,10380.2,11060.61,21078.29,0,2,0,4
"1618",29,16,0,1,0,6097.238,7827.291,10664.75,0,2,0,4
"1619",16,8,0,0,1,309.5641,2202.097,115.2627,0,2,0,1
"1620",21,13,0,1,0,1628.151,6618.823,8272.313,0,2,0,3
"1621",49,12,0,1,0,17539.36,17308.84,25564.67,0,2,0,2
"1622",29,15,0,1,0,25862.32,24744.05,25564.67,0,2,0,3
"1623",21,12,0,1,0,12259.13,14881.16,19860.64,0,2,0,2
"1624",21,12,0,1,0,9612.163,12777.53,16865.29,0,2,0,2
"1625",21,12,0,1,0,2721.422,14666.32,25564.67,0,2,0,2
"1626",21,12,0,1,0,12842.99,9834.242,25564.67,0,2,0,2
"1627",22,16,0,1,0,2037.637,11896.69,17861.28,0,2,0,4
"1628",28,18,0,1,0,8379.784,15548.95,25564.67,0,2,0,4
"1629",45,14,0,0,0,7923.275,6980.468,7004.424,0,2,0,3
"1630",29,14,0,1,0,22658.92,24402.1,25564.67,0,2,0,3
"1631",29,14,0,1,0,5640.729,6210.629,5780.866,0,2,0,3
"1632",29,14,0,1,0,10372.36,20056.98,22556.02,0,2,0,3
"1633",28,17,0,1,0,12539.31,11051.66,25564.67,0,2,0,4
"1634",29,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1635",29,13,0,1,0,17564.83,9211.21,2135.315,0,2,0,3
"1636",29,13,0,1,0,25862.32,25243.55,25564.67,0,2,0,3
"1637",22,14,0,1,0,16297.18,17273.03,25564.67,0,2,0,3
"1638",28,16,0,1,0,24198.9,24797.76,25564.67,0,2,0,4
"1639",28,16,0,1,0,24667.17,25243.55,25564.67,0,2,0,4
"1640",23,17,0,1,0,5581.951,9619.403,20284.75,0,2,0,4
"1641",29,12,0,1,0,15881.82,13509.77,25564.67,0,2,0,2
"1642",45,12,0,0,0,17907.7,20932.45,0,0,2,0,2
"1643",34,12,0,0,0,13906.88,17776.11,16079.14,0,2,0,2
"1644",29,12,0,1,0,0,0,0,0,2,0,2
"1645",29,12,0,1,0,25862.32,25243.55,22391.99,0,2,0,2
